Date,"Aterno tre ponti - Idrometro - Val (m)","Aterno a L'Aquila - Idrometro - Val (m)","L'Aquila S. Elia - Termometro aria - Val (°C)","L'Aquila S. Elia - Pluviometro - Val (mm)","Pizzoli - Termometro aria - Val (°C)","Pizzoli - Pluviometro - Val (mm)"
"2023-06-03 17:30",,0.38,17.1,0.0,17.1,0.0
"2023-06-03 17:45",,0.38,17.3,0.0,17.3,0.0
"2023-06-03 18:00",,0.38,17.3,0.0,17.2,0.0
"2023-06-03 18:15",,0.46,17.3,0.0,17.1,0.0
"2023-06-03 18:30",,0.50,17.3,0.0,16.8,0.0
"2023-06-03 18:45",,0.49,17.1,0.0,16.4,0.0
"2023-06-03 19:00",,0.49,16.9,0.0,16.2,0.0
"2023-06-03 19:15",,0.48,16.9,0.0,15.9,0.0
"2023-06-03 19:30",,0.46,16.7,0.0,15.5,0.0
"2023-06-03 19:45",,0.46,16.3,0.0,14.9,0.0
"2023-06-03 20:00",,0.44,15.9,0.0,14.5,0.0
"2023-06-03 20:15",,0.44,15.5,0.0,14.0,0.0
"2023-06-03 20:30",,0.44,15.2,0.0,13.5,0.0
"2023-06-03 20:45",,0.43,14.9,0.0,12.9,0.0
"2023-06-03 21:00",,0.42,14.4,0.0,12.5,0.0
"2023-06-03 21:15",,0.43,14.1,0.0,12.4,0.0
"2023-06-03 21:30",,0.44,13.6,0.0,12.3,0.0
"2023-06-03 21:45",,0.43,13.3,0.0,12.4,0.0
"2023-06-03 22:00",,0.44,13.3,0.0,12.1,0.0
"2023-06-03 22:15",,0.44,13.0,0.0,11.7,0.0
"2023-06-03 22:30",,0.43,12.9,0.0,11.8,0.0
"2023-06-03 22:45",,0.43,12.6,0.0,11.5,0.0
"2023-06-03 23:00",,0.44,12.3,0.0,11.2,0.0
"2023-06-03 23:15",,0.44,12.1,0.0,11.0,0.0
"2023-06-03 23:30",,0.43,12.1,0.0,10.7,0.0
"2023-06-03 23:45",,0.44,12.2,0.0,10.8,0.0
"2023-06-04 00:00",,0.43,11.8,0.0,10.4,0.0
"2023-06-04 00:15",,0.44,11.9,0.0,10.1,0.0
"2023-06-04 00:30",,0.43,11.9,0.0,10.4,0.0
"2023-06-04 00:45",,0.43,12.1,0.0,10.0,0.0
"2023-06-04 01:00",,0.43,12.5,0.0,9.9,0.0
"2023-06-04 01:15",,0.44,12.5,0.0,9.8,0.0
"2023-06-04 01:30",,0.42,12.6,0.0,9.6,0.0
"2023-06-04 01:45",,0.42,12.6,0.0,9.2,0.0
"2023-06-04 02:00",,0.42,12.8,0.0,9.3,0.0
"2023-06-04 02:15",,0.42,12.7,0.0,9.4,0.0
"2023-06-04 02:30",,0.42,12.6,0.0,9.4,0.0
"2023-06-04 02:45",,0.41,12.7,0.0,9.2,0.0
"2023-06-04 03:00",,0.40,12.8,0.0,9.1,0.0
"2023-06-04 03:15",,0.41,12.8,0.0,9.1,0.0
"2023-06-04 03:30",,0.40,12.6,0.0,8.7,0.0
"2023-06-04 03:45",,0.41,12.3,0.0,8.9,0.0
"2023-06-04 04:00",,0.41,12.0,0.0,8.7,0.0
"2023-06-04 04:15",,0.40,11.8,0.0,8.2,0.0
"2023-06-04 04:30",,0.40,11.6,0.0,8.2,0.0
"2023-06-04 04:45",,0.40,11.6,0.0,8.3,0.0
"2023-06-04 05:00",,0.40,11.7,0.0,8.5,0.0
"2023-06-04 05:15",,0.40,11.7,0.0,8.5,0.2
"2023-06-04 05:30",,0.39,11.8,0.0,8.5,0.0
"2023-06-04 05:45",,0.39,12.0,0.0,8.8,0.0
"2023-06-04 06:00",,0.40,12.1,0.0,9.5,0.0
"2023-06-04 06:15",,0.40,12.3,0.0,10.2,0.0
"2023-06-04 06:30",,0.39,12.3,0.0,10.8,0.0
"2023-06-04 06:45",,0.39,12.4,0.0,10.5,0.0
"2023-06-04 07:00",,0.39,12.3,0.0,11.3,0.0
"2023-06-04 07:15",,0.40,12.5,0.0,11.7,0.0
"2023-06-04 07:30",,0.39,12.6,0.0,11.8,0.0
"2023-06-04 07:45",,0.39,13.0,0.0,13.3,0.0
"2023-06-04 08:00",,0.39,13.4,0.0,13.8,0.0
"2023-06-04 08:15",,0.40,14.0,0.0,15.3,0.0
"2023-06-04 08:30",,0.39,14.4,0.0,15.8,0.0
"2023-06-04 08:45",,0.39,15.0,0.0,16.1,0.0
"2023-06-04 09:00",,0.40,15.8,0.0,17.6,0.0
"2023-06-04 09:15",,0.39,16.5,0.0,18.5,0.0
"2023-06-04 09:30",,0.39,17.1,0.0,19.3,0.0
"2023-06-04 09:45",,0.40,18.2,0.0,19.7,0.0
"2023-06-04 10:00",,0.39,19.2,0.0,21.3,0.0
"2023-06-04 10:15",,0.39,19.9,0.0,22.5,0.0
"2023-06-04 10:30",,0.39,20.5,0.0,22.8,0.0
"2023-06-04 10:45",,0.39,21.3,0.0,23.8,0.0
"2023-06-04 11:00",,0.38,21.6,0.0,24.4,0.0
"2023-06-04 11:15",,0.38,22.5,0.0,24.4,0.0
"2023-06-04 11:30",,0.37,23.4,0.0,24.3,0.0
"2023-06-04 11:45",,0.38,23.4,0.0,25.6,0.0
"2023-06-04 12:00",,0.38,23.8,0.0,25.6,0.0
"2023-06-04 12:15",,0.38,24.3,0.0,26.3,0.0
"2023-06-04 12:30",,0.37,25.2,0.0,26.9,0.0
"2023-06-04 12:45",,0.37,25.6,0.0,27.3,0.0
"2023-06-04 13:00",,0.36,25.6,0.0,26.9,0.0
"2023-06-04 13:15",,0.37,25.6,0.0,26.7,0.0
"2023-06-04 13:30",,0.37,26.3,0.0,26.6,0.0
"2023-06-04 13:45",,0.36,25.9,0.0,26.4,0.0
"2023-06-04 14:00",,0.36,26.3,0.0,26.2,0.0
"2023-06-04 14:15",,0.37,26.0,0.0,25.2,0.0
"2023-06-04 14:30",,0.37,26.2,0.0,23.8,0.0
"2023-06-04 14:45",,0.36,25.4,0.0,22.7,0.0
"2023-06-04 15:00",,0.36,23.8,0.0,22.2,0.0
"2023-06-04 15:15",,0.37,22.9,0.0,22.3,0.0
"2023-06-04 15:30",,0.37,22.7,0.0,22.3,0.0
"2023-06-04 15:45",,0.37,22.1,0.0,21.4,0.0
"2023-06-04 16:00",,0.37,22.1,0.0,20.6,0.0
"2023-06-04 16:15",,0.36,22.0,0.0,20.8,0.0
"2023-06-04 16:30",,0.36,21.8,0.0,21.0,0.0
"2023-06-04 16:45",,0.35,21.6,0.0,20.9,0.0
"2023-06-04 17:00",,0.36,21.4,0.0,20.7,0.0
"2023-06-04 17:15",,0.35,21.3,0.0,20.1,0.0
"2023-06-04 17:30",,0.36,21.2,0.0,19.6,0.0
"2023-06-04 17:45",,0.36,21.1,0.0,19.6,0.0
"2023-06-04 18:00",,0.36,20.9,0.0,19.3,0.0
"2023-06-04 18:15",,0.36,20.7,0.0,19.0,0.0
"2023-06-04 18:30",,0.36,20.5,0.0,18.6,0.0
"2023-06-04 18:45",,0.36,20.4,0.0,17.9,0.0
"2023-06-04 19:00",,0.35,20.0,0.0,17.5,0.0
"2023-06-04 19:15",,0.36,19.6,0.0,17.1,0.0
"2023-06-04 19:30",,0.35,19.5,0.0,16.7,0.0
"2023-06-04 19:45",,0.36,19.1,0.0,16.3,0.0
"2023-06-04 20:00",,0.35,19.0,0.0,16.0,0.0
"2023-06-04 20:15",,0.35,18.8,0.0,16.0,0.0
"2023-06-04 20:30",,0.35,18.5,0.0,15.8,0.0
"2023-06-04 20:45",,0.35,18.1,0.0,15.7,0.0
"2023-06-04 21:00",,0.35,18.0,0.0,15.4,0.0
"2023-06-04 21:15",,0.35,18.0,0.0,15.2,0.0
"2023-06-04 21:30",,0.35,17.8,0.0,15.2,0.0
"2023-06-04 21:45",,0.35,17.9,0.0,15.2,0.0
"2023-06-04 22:00",,0.34,17.4,0.2,15.0,0.0
"2023-06-04 22:15",,0.35,17.3,0.0,14.9,0.2
"2023-06-04 22:30",,0.34,17.1,0.0,14.8,0.0
"2023-06-04 22:45",,0.34,16.9,0.0,14.7,0.2
"2023-06-04 23:00",,0.34,16.6,0.0,14.5,0.0
"2023-06-04 23:15",,0.35,16.6,0.0,14.3,0.0
"2023-06-04 23:30",,0.34,16.8,0.0,14.0,0.0
"2023-06-04 23:45",,0.34,16.6,0.0,13.7,0.0
"2023-06-05 00:00",,0.34,16.6,0.0,13.6,0.0
"2023-06-05 00:15",,0.34,16.3,0.0,13.6,0.0
"2023-06-05 00:30",,0.34,16.1,0.0,13.4,0.0
"2023-06-05 00:45",,0.34,15.9,0.0,13.4,0.0
"2023-06-05 01:00",,0.34,15.9,0.0,13.4,0.0
"2023-06-05 01:15",,0.35,15.8,0.0,13.4,0.0
"2023-06-05 01:30",,0.33,15.6,0.0,13.6,0.0
"2023-06-05 01:45",,0.34,15.5,0.0,13.7,0.0
"2023-06-05 02:00",,0.34,15.5,0.0,13.6,0.0
"2023-06-05 02:15",,0.34,15.5,0.0,13.6,0.0
"2023-06-05 02:30",,0.34,15.5,0.0,13.6,0.0
"2023-06-05 02:45",,0.34,15.6,0.0,13.4,0.0
"2023-06-05 03:00",,0.34,15.5,0.0,13.4,0.0
"2023-06-05 03:15",,0.34,15.4,0.0,13.4,0.0
"2023-06-05 03:30",,0.34,15.3,0.0,13.3,0.0
"2023-06-05 03:45",,0.33,15.3,0.0,13.1,0.0
"2023-06-05 04:00",,0.33,15.2,0.0,13.0,0.0
"2023-06-05 04:15",,0.34,15.1,0.0,13.1,0.0
"2023-06-05 04:30",,0.34,15.0,0.0,13.0,0.0
"2023-06-05 04:45",,0.33,15.0,0.0,13.2,0.0
"2023-06-05 05:00",,0.33,14.9,0.0,13.4,0.0
"2023-06-05 05:15",,0.34,14.8,0.0,13.5,0.0
"2023-06-05 05:30",,0.34,14.8,0.0,13.7,0.0
"2023-06-05 05:45",,0.34,15.0,0.0,13.8,0.0
"2023-06-05 06:00",,0.34,15.2,0.0,14.0,0.0
"2023-06-05 06:15",,0.34,15.5,0.0,14.1,0.0
"2023-06-05 06:30",,0.33,15.6,0.0,14.2,0.0
"2023-06-05 06:45",,0.34,15.9,0.0,14.1,0.0
"2023-06-05 07:00",,0.34,16.2,0.0,14.2,0.0
"2023-06-05 07:15",,0.35,17.0,0.0,14.7,0.0
"2023-06-05 07:30",,0.35,17.6,0.0,15.4,0.0
"2023-06-05 07:45",,0.35,17.8,0.0,16.0,0.2
"2023-06-05 08:00",,0.35,18.0,0.0,16.9,0.0
"2023-06-05 08:15",,0.35,18.0,0.0,16.5,0.0
"2023-06-05 08:30",,0.35,18.5,0.0,16.3,0.0
"2023-06-05 08:45",,0.35,18.0,0.0,16.9,0.0
"2023-06-05 09:00",,0.34,17.9,0.0,17.8,0.0
"2023-06-05 09:15",,0.35,17.5,0.0,17.3,0.0
"2023-06-05 09:30",,0.35,17.7,0.0,16.8,0.0
"2023-06-05 09:45",,0.35,17.5,0.0,16.2,0.2
"2023-06-05 10:00",,0.35,17.7,0.0,16.0,0.0
"2023-06-05 10:15",,0.35,18.4,0.0,16.7,0.0
"2023-06-05 10:30",,0.35,19.4,0.0,17.9,0.0
"2023-06-05 10:45",,0.35,19.3,0.0,18.7,0.0
"2023-06-05 11:00",,0.35,19.4,0.0,18.7,0.0
"2023-06-05 11:15",,0.35,19.6,0.0,19.2,0.0
"2023-06-05 11:30",,0.35,20.2,0.0,19.6,0.0
"2023-06-05 11:45",,0.34,20.6,0.0,19.6,0.0
"2023-06-05 12:00",,0.35,20.5,0.0,20.9,0.0
"2023-06-05 12:15",,0.35,20.2,0.0,20.7,0.0
"2023-06-05 12:30",,0.35,20.8,0.0,22.6,0.0
"2023-06-05 12:45",,0.35,21.4,0.0,23.9,0.0
"2023-06-05 13:00",,0.34,21.8,0.0,22.2,0.0
"2023-06-05 13:15",,0.35,21.7,0.0,20.4,0.0
"2023-06-05 13:30",,0.35,22.0,0.0,20.4,0.0
"2023-06-05 13:45",,0.34,22.0,0.0,20.3,0.0
"2023-06-05 14:00",,0.34,22.1,0.0,20.5,0.0
"2023-06-05 14:15",,0.34,21.8,0.0,21.3,0.0
"2023-06-05 14:30",,0.34,21.3,0.0,21.0,0.0
"2023-06-05 14:45",,0.33,20.6,0.0,22.0,0.0
"2023-06-05 15:00",,0.33,20.2,0.0,21.1,0.0
"2023-06-05 15:15",,0.33,20.0,0.0,18.7,0.0
"2023-06-05 15:30",,0.35,19.6,0.2,18.1,0.2
"2023-06-05 15:45",,0.35,19.9,0.0,19.2,0.0
"2023-06-05 16:00",,0.34,20.0,0.0,20.2,0.0
"2023-06-05 16:15",,0.34,19.5,0.0,19.8,0.0
"2023-06-05 16:30",,0.34,18.7,0.4,18.5,0.0
"2023-06-05 16:45",,0.34,19.1,0.0,18.2,0.0
"2023-06-05 17:00",,0.35,20.2,0.0,18.5,0.0
"2023-06-05 17:15",,0.36,20.0,0.0,18.7,0.0
"2023-06-05 17:30",,0.36,19.4,0.0,18.8,0.0
"2023-06-05 17:45",,0.35,18.5,0.2,19.1,0.0
"2023-06-05 18:00",,0.35,18.3,0.2,19.2,0.0
"2023-06-05 18:15",,0.35,17.9,0.0,18.6,0.2
"2023-06-05 18:30",,0.36,18.3,0.0,17.8,0.0
"2023-06-05 18:45",,0.36,18.6,0.0,17.4,0.0
"2023-06-05 19:00",,0.35,18.5,0.0,17.0,0.0
"2023-06-05 19:15",,0.35,18.0,0.0,16.3,1.0
"2023-06-05 19:30",,0.34,17.6,0.0,15.8,0.0
"2023-06-05 19:45",,0.34,17.2,0.0,15.4,0.0
"2023-06-05 20:00",,0.34,17.0,0.0,15.0,0.0
"2023-06-05 20:15",,0.33,16.2,0.0,14.9,0.0
"2023-06-05 20:30",,0.34,15.8,0.0,14.6,0.0
"2023-06-05 20:45",,0.34,15.9,0.0,14.4,0.0
"2023-06-05 21:00",,0.34,16.0,0.0,14.3,0.0
"2023-06-05 21:15",,0.34,16.2,0.0,14.1,0.0
"2023-06-05 21:30",,0.34,16.3,0.0,13.9,0.0
"2023-06-05 21:45",,0.34,16.8,0.0,13.9,0.0
"2023-06-05 22:00",,0.34,16.8,0.0,13.9,0.2
"2023-06-05 22:15",,0.34,16.6,0.0,13.9,0.2
"2023-06-05 22:30",,0.34,15.7,0.2,13.8,0.0
"2023-06-05 22:45",,0.34,15.5,0.2,13.7,0.2
"2023-06-05 23:00",,0.36,15.2,0.6,13.7,0.0
"2023-06-05 23:15",,0.37,14.8,0.2,13.6,0.0
"2023-06-05 23:30",,0.38,15.2,0.4,13.5,0.0
"2023-06-05 23:45",,0.38,15.0,0.0,13.4,0.0
"2023-06-06 00:00",,0.37,14.8,0.2,13.1,0.0
"2023-06-06 00:15",,0.36,14.7,0.0,13.0,0.0
"2023-06-06 00:30",,0.34,14.5,0.0,12.7,0.0
"2023-06-06 00:45",,0.35,14.3,0.0,12.6,0.0
"2023-06-06 01:00",,0.35,14.0,0.0,12.1,0.0
"2023-06-06 01:15",,0.35,13.9,0.0,11.8,0.0
"2023-06-06 01:30",,0.34,14.0,0.0,11.7,0.0
"2023-06-06 01:45",,0.33,14.1,0.0,11.6,0.0
"2023-06-06 02:00",,0.34,13.9,0.0,11.4,0.0
"2023-06-06 02:15",,0.34,13.1,0.0,11.3,0.0
"2023-06-06 02:30",,0.33,12.8,0.0,10.8,0.0
"2023-06-06 02:45",,0.33,12.9,0.0,10.8,0.0
"2023-06-06 03:00",,0.34,12.9,0.0,10.9,0.0
"2023-06-06 03:15",,0.34,13.0,0.0,11.2,0.0
"2023-06-06 03:30",,0.34,12.8,0.0,11.4,0.0
"2023-06-06 03:45",,0.35,12.8,0.0,11.3,0.0
"2023-06-06 04:00",,0.36,13.1,0.0,11.5,0.0
"2023-06-06 04:15",,0.36,13.0,0.0,11.4,0.0
"2023-06-06 04:30",,0.35,13.0,0.0,11.3,0.0
"2023-06-06 04:45",,0.35,13.1,0.0,11.2,0.0
"2023-06-06 05:00",,0.35,13.1,0.2,11.3,0.0
"2023-06-06 05:15",,0.36,13.1,0.2,11.7,0.0
"2023-06-06 05:30",,0.35,13.1,0.2,11.8,0.0
"2023-06-06 05:45",,0.35,13.2,0.2,11.9,0.0
"2023-06-06 06:00",,0.35,13.2,0.2,12.0,0.0
"2023-06-06 06:15",,0.35,13.2,0.0,12.1,0.0
"2023-06-06 06:30",,0.35,13.4,0.0,12.2,0.2
"2023-06-06 06:45",,0.35,13.4,0.2,12.4,0.2
"2023-06-06 07:00",,0.34,13.4,0.4,12.5,0.0
"2023-06-06 07:15",,0.36,13.6,0.8,12.7,0.0
"2023-06-06 07:30",,0.36,13.9,0.4,12.7,0.2
"2023-06-06 07:45",,0.40,13.8,0.4,13.3,0.0
"2023-06-06 08:00",,0.41,14.1,0.2,13.9,0.0
"2023-06-06 08:15",,0.41,14.6,0.4,14.0,0.0
"2023-06-06 08:30",,0.42,15.4,0.0,15.5,0.0
"2023-06-06 08:45",,0.41,15.9,0.2,16.7,0.0
"2023-06-06 09:00",,0.40,16.5,0.0,17.8,0.0
"2023-06-06 09:15",,0.38,17.2,0.0,18.9,0.0
"2023-06-06 09:30",,0.38,18.4,0.0,20.0,0.0
"2023-06-06 09:45",,0.37,19.1,0.0,19.1,0.0
"2023-06-06 10:00",,0.38,19.5,0.0,19.8,0.0
"2023-06-06 10:15",,0.37,19.8,0.0,19.7,0.0
"2023-06-06 10:30",,0.37,19.9,0.0,20.9,0.0
"2023-06-06 10:45",,0.36,20.4,0.0,21.7,0.0
"2023-06-06 11:00",,0.36,20.5,0.0,23.3,0.0
"2023-06-06 11:15",,0.35,20.5,0.0,22.5,0.0
"2023-06-06 11:30",,0.35,20.8,0.0,21.0,0.0
"2023-06-06 11:45",,0.35,21.6,0.0,20.8,0.0
"2023-06-06 12:00",,0.35,21.3,0.0,21.8,0.0
"2023-06-06 12:15",,0.35,21.4,0.0,23.0,0.0
"2023-06-06 12:30",,0.35,22.3,0.0,21.9,0.0
"2023-06-06 12:45",,0.34,22.7,0.0,18.6,0.8
"2023-06-06 13:00",,0.34,22.2,0.0,16.8,1.6
"2023-06-06 13:15",,0.35,21.6,0.0,16.2,0.2
"2023-06-06 13:30",,0.35,20.6,0.0,17.0,0.4
"2023-06-06 13:45",,0.35,20.6,0.0,18.1,0.0
"2023-06-06 14:00",,0.35,21.3,0.0,19.2,0.0
"2023-06-06 14:15",,0.35,22.0,0.0,20.8,0.0
"2023-06-06 14:30",,0.35,22.5,0.0,20.3,0.0
"2023-06-06 14:45",,0.34,23.4,0.0,19.5,0.0
"2023-06-06 15:00",,0.35,22.8,0.0,18.3,0.0
"2023-06-06 15:15",,0.35,21.7,0.0,18.8,0.0
"2023-06-06 15:30",,0.36,21.1,0.0,19.5,0.0
"2023-06-06 15:45",,0.37,20.9,0.0,19.7,0.0
"2023-06-06 16:00",,0.37,20.9,0.0,20.1,0.0
"2023-06-06 16:15",,0.38,20.5,0.0,20.2,0.0
"2023-06-06 16:30",,0.36,20.9,0.0,20.9,0.0
"2023-06-06 16:45",,0.36,21.4,0.0,21.8,0.0
"2023-06-06 17:00",,0.35,21.2,0.0,21.2,0.0
"2023-06-06 17:15",,0.35,21.3,0.0,21.2,0.0
"2023-06-06 17:30",,0.35,20.4,0.0,19.9,0.0
"2023-06-06 17:45",,0.35,20.5,0.0,19.3,0.0
"2023-06-06 18:00",,0.35,21.3,0.0,19.5,0.0
"2023-06-06 18:15",,0.35,21.6,0.0,19.2,0.0
"2023-06-06 18:30",,0.34,21.3,0.0,18.9,0.0
"2023-06-06 18:45",,0.34,20.9,0.0,18.6,0.0
"2023-06-06 19:00",,0.33,20.5,0.0,18.0,0.0
"2023-06-06 19:15",,0.33,20.0,0.0,17.6,0.0
"2023-06-06 19:30",,0.34,19.1,0.0,17.0,0.0
"2023-06-06 19:45",,0.33,18.5,0.0,16.3,0.0
"2023-06-06 20:00",,0.33,17.6,0.0,15.8,0.0
"2023-06-06 20:15",,0.32,17.3,0.0,14.9,0.0
"2023-06-06 20:30",,0.33,16.3,0.0,14.1,0.0
"2023-06-06 20:45",,0.33,15.9,0.0,13.5,0.0
"2023-06-06 21:00",,0.33,15.5,0.0,13.4,0.0
"2023-06-06 21:15",,0.33,15.0,0.0,13.1,0.0
"2023-06-06 21:30",,0.33,14.5,0.0,12.4,0.0
"2023-06-06 21:45",,0.33,14.4,0.0,12.0,0.0
"2023-06-06 22:00",,0.32,14.0,0.0,11.7,0.0
"2023-06-06 22:15",,0.33,13.9,0.0,11.6,0.0
"2023-06-06 22:30",,0.33,13.6,0.0,11.4,0.0
"2023-06-06 22:45",,0.32,13.3,0.0,11.3,0.0
"2023-06-06 23:00",,0.31,12.9,0.0,11.2,0.0
"2023-06-06 23:15",,0.32,12.6,0.0,10.7,0.0
"2023-06-06 23:30",,0.32,12.3,0.0,10.5,0.0
"2023-06-06 23:45",,0.32,12.2,0.0,10.4,0.0
"2023-06-07 00:00",,0.32,12.1,0.0,10.1,0.0
"2023-06-07 00:15",,0.32,12.0,0.0,10.0,0.0
"2023-06-07 00:30",,0.31,11.5,0.0,10.2,0.0
"2023-06-07 00:45",,0.31,11.5,0.0,10.0,0.0
"2023-06-07 01:00",,0.31,11.4,0.0,9.7,0.0
"2023-06-07 01:15",,0.31,11.2,0.0,9.6,0.0
"2023-06-07 01:30",,0.30,11.0,0.0,9.4,0.0
"2023-06-07 01:45",,0.30,10.8,0.0,9.2,0.0
"2023-06-07 02:00",,0.31,10.8,0.0,9.5,0.0
"2023-06-07 02:15",,0.31,10.7,0.0,9.5,0.0
"2023-06-07 02:30",,0.31,10.5,0.0,9.2,0.0
"2023-06-07 02:45",,0.31,10.2,0.0,8.8,0.0
"2023-06-07 03:00",,0.31,10.1,0.0,8.8,0.0
"2023-06-07 03:15",,0.31,10.0,0.0,9.0,0.0
"2023-06-07 03:30",,0.30,10.2,0.0,8.9,0.0
"2023-06-07 03:45",,0.30,9.6,0.0,8.7,0.0
"2023-06-07 04:00",,0.30,9.7,0.0,8.3,0.0
"2023-06-07 04:15",,0.31,9.6,0.0,8.6,0.0
"2023-06-07 04:30",,0.31,9.7,0.0,8.3,0.0
"2023-06-07 04:45",,0.31,9.7,0.0,8.0,0.0
"2023-06-07 05:00",,0.30,9.2,0.0,8.2,0.0
"2023-06-07 05:15",,0.31,9.6,0.0,8.7,0.0
"2023-06-07 05:30",,0.31,10.1,0.0,8.5,0.0
"2023-06-07 05:45",,0.31,10.5,0.0,8.7,0.0
"2023-06-07 06:00",,0.32,11.0,0.0,9.2,0.0
"2023-06-07 06:15",,0.32,11.8,0.0,10.4,0.0
"2023-06-07 06:30",,0.31,12.7,0.0,11.2,0.0
"2023-06-07 06:45",,0.31,13.8,0.0,11.9,0.0
"2023-06-07 07:00",,0.32,14.2,0.0,12.1,0.0
"2023-06-07 07:15",,0.32,14.9,0.0,13.2,0.0
"2023-06-07 07:30",,0.32,15.5,0.0,14.8,0.0
"2023-06-07 07:45",,0.32,15.5,0.0,15.7,0.0
"2023-06-07 08:00",,0.32,16.2,0.0,17.1,0.0
"2023-06-07 08:15",,0.32,16.9,0.0,17.8,0.0
"2023-06-07 08:30",,0.33,17.6,0.0,17.7,0.0
"2023-06-07 08:45",,0.32,18.5,0.0,18.7,0.0
"2023-06-07 09:00",,0.32,19.3,0.0,19.4,0.0
"2023-06-07 09:15",,0.32,20.0,0.0,20.4,0.0
"2023-06-07 09:30",,0.33,20.7,0.0,21.0,0.0
"2023-06-07 09:45",,0.33,21.0,0.0,21.2,0.0
"2023-06-07 10:00",,0.32,21.6,0.0,22.0,0.0
"2023-06-07 10:15",,0.31,22.0,0.0,23.0,0.0
"2023-06-07 10:30",,0.32,22.8,0.0,22.8,0.0
"2023-06-07 10:45",,0.30,22.7,0.0,24.1,0.0
"2023-06-07 11:00",,0.30,23.0,0.0,24.9,0.0
"2023-06-07 11:15",,0.31,23.7,0.0,24.6,0.0
"2023-06-07 11:30",,0.31,23.9,0.0,24.8,0.0
"2023-06-07 11:45",,0.30,,,24.8,0.0
"2023-06-07 12:00",,0.30,,,26.4,0.0
"2023-06-07 12:15",,0.31,,,26.5,0.0
"2023-06-07 12:30",,0.30,,,26.7,0.0
"2023-06-07 12:45",,0.31,,,27.1,0.0
"2023-06-07 13:00",,0.30,,,26.4,0.0
"2023-06-07 13:15",,0.30,,,26.0,0.0
"2023-06-07 13:30",,0.30,,,26.0,0.0
"2023-06-07 13:45",,0.31,,,26.5,0.0
"2023-06-07 14:00",,0.32,,,27.0,0.0
"2023-06-07 14:15",,0.31,,,28.2,0.0
"2023-06-07 14:30",,0.31,,,27.6,0.0
"2023-06-07 14:45",,0.31,,,26.1,0.0
"2023-06-07 15:00",,0.31,,,27.2,0.0
"2023-06-07 15:15",,0.30,,,27.9,0.0
"2023-06-07 15:30",,0.31,,,26.5,0.0
"2023-06-07 15:45",,0.32,,,26.5,0.0
"2023-06-07 16:00",,0.31,,,27.3,0.0
"2023-06-07 16:15",,0.30,,,26.3,0.0
"2023-06-07 16:30",,0.32,,,25.0,0.0
"2023-06-07 16:45",,0.31,,,25.1,0.0
"2023-06-07 17:00",,0.30,,,25.7,0.0
"2023-06-07 17:15",,0.30,,,24.5,0.0
"2023-06-07 17:30",,0.29,,,22.7,0.0
"2023-06-07 17:45",,0.29,,,22.1,0.0
"2023-06-07 18:00",,0.30,,,21.6,0.0
"2023-06-07 18:15",,0.30,,,22.0,0.0
"2023-06-07 18:30",,0.30,,,21.9,0.0
"2023-06-07 18:45",,0.28,,,21.5,0.0
"2023-06-07 19:00",,0.29,,,21.0,0.0
"2023-06-07 19:15",,0.57,,,19.8,0.0
"2023-06-07 19:30",,0.71,,,18.7,0.0
"2023-06-07 19:45",,0.66,,,18.0,0.0
"2023-06-07 20:00",,0.65,,,17.9,0.0
"2023-06-07 20:15",,0.60,,,17.7,0.0
"2023-06-07 20:30",,0.53,,,17.1,0.0
"2023-06-07 20:45",,0.47,,,16.6,0.0
"2023-06-07 21:00",,0.42,,,16.2,0.0
"2023-06-07 21:15",,0.39,,,15.8,0.0
"2023-06-07 21:30",,0.36,,,15.5,0.0
"2023-06-07 21:45",,0.34,,,15.4,0.0
"2023-06-07 22:00",,0.34,,,14.9,0.0
"2023-06-07 22:15",,0.32,,,14.4,0.0
"2023-06-07 22:30",,0.32,,,14.2,0.0
"2023-06-07 22:45",,0.31,,,13.7,0.0
"2023-06-07 23:00",,0.31,,,14.3,0.0
"2023-06-07 23:15",,0.31,,,14.1,0.0
"2023-06-07 23:30",,0.30,,,13.3,0.0
"2023-06-07 23:45",,0.30,,,12.8,0.0
"2023-06-08 00:00",,0.30,13.7,,12.4,0.0
"2023-06-08 00:15",,0.29,13.4,0.0,12.1,0.0
"2023-06-08 00:30",,0.30,13.1,0.0,11.8,0.0
"2023-06-08 00:45",,0.30,13.3,0.0,11.7,0.0
"2023-06-08 01:00",,0.29,13.0,0.0,11.7,0.0
"2023-06-08 01:15",,0.30,13.1,0.0,11.3,0.0
"2023-06-08 01:30",,0.30,12.6,0.0,11.2,0.0
"2023-06-08 01:45",,0.29,12.6,0.0,11.2,0.0
"2023-06-08 02:00",,0.30,12.5,0.0,11.0,0.0
"2023-06-08 02:15",,0.29,12.3,0.0,11.0,0.0
"2023-06-08 02:30",,0.29,11.9,0.0,10.7,0.0
"2023-06-08 02:45",,0.28,11.8,0.0,10.8,0.0
"2023-06-08 03:00",,0.29,11.6,0.0,10.7,0.0
"2023-06-08 03:15",,0.29,11.6,0.0,10.6,0.0
"2023-06-08 03:30",,0.28,11.2,0.0,10.4,0.0
"2023-06-08 03:45",,0.29,11.2,0.0,10.1,0.0
"2023-06-08 04:00",,0.28,11.1,0.0,10.2,0.0
"2023-06-08 04:15",,0.28,10.9,0.0,10.2,0.0
